Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,Sensor_S1_Expected,Sensor_S1_Residual,Sensor_S1_AbsResidual,Sensor_S2_Expected,Sensor_S2_Residual,Sensor_S2_AbsResidual,Sensor_S3_Expected,Sensor_S3_Residual,Sensor_S3_AbsResidual,Sensor_S4_Expected,Sensor_S4_Residual,Sensor_S4_AbsResidual,p1_max_abs_residual,p1_mean_abs_residual,p1_residual_error,p1_consistency_index,p1_sensor_disagreement_index,p1_regime_cluster
TRN-0613,28.6824,17.4567,31.8156,44.5882,15.2978,12.6121,20.6883,30.8928,19.9859,Valid,15.246134538870162,0.051665461129838164,0.051665461129838164,12.711835378335264,-0.09973537833526436,0.09973537833526436,20.464595350231424,0.22370464976857818,0.22370464976857818,48.93681179494426,-18.04401179494426,18.04401179494426,18.04401179494426,4.604779321044486,18.04401179494426,0.1784191567088575,0.9198873231498795,3
TRN-0375,24.5231,33.6836,33.5914,39.5702,14.0647,12.4138,18.4652,43.0798,19.3717,Valid,14.085459355932237,-0.020759355932236545,0.020759355932236545,12.664255213109827,-0.2504552131098272,0.2504552131098272,18.50568803937074,-0.040488039370739415,0.040488039370739415,49.31424294904883,-6.234442949048834,6.234442949048834,6.234442949048834,1.6365363893654092,6.234442949048834,0.379285491386937,1.393536319943506,4
TRN-0567,30.1268,104.773,33.1834,28.274,20.8195,20.8039,25.8688,33.5798,49.668,Valid,20.569324958715793,0.25017504128420853,0.25017504128420853,20.52443020352768,0.27946979647231984,0.27946979647231984,25.46356427753439,0.405235722465612,0.405235722465612,48.262609710303735,-14.682809710303736,14.682809710303736,14.682809710303736,3.904422567631469,14.682809710303736,0.2038976018501884,0.5056155985374392,1
TRN-0661,12.8536,40.5512,40.5286,13.2647,8.3338,9.0615,10.5083,45.9673,16.2105,Valid,8.552885676015261,-0.2190856760152613,0.2190856760152613,9.208807588492563,-0.14730758849256276,0.14730758849256276,10.930225674710577,-0.42192567471057707,0.42192567471057707,51.13201587210107,-5.16471587210107,5.16471587210107,5.16471587210107,1.4882587028298677,5.16471587210107,0.4018874720955308,2.0377972718365296,4
TRN-0861,17.8071,15.9379,32.8941,21.6395,9.3956,8.4354,12.5726,70.5344,15.1523,Valid,9.664022329957604,-0.2684223299576036,0.2684223299576036,8.660635705466442,-0.22523570546644223,0.22523570546644223,12.97558853249087,-0.40298853249086974,0.40298853249086974,50.49336705309486,20.041032946905148,20.041032946905148,20.041032946905148,5.234419878705015,20.041032946905148,0.1603998478536411,2.4608759987810345,4
TRN-0638,9.6614,48.9719,44.3368,45.4107,7.8401,9.2749,9.8958,69.2487,16.9161,Valid,7.8690229221801635,-0.0289229221801639,0.0289229221801639,9.215631059439898,0.059268940560102124,0.059268940560102124,9.833342423669357,0.062457576330642084,0.062457576330642084,50.757389907558235,18.491310092441765,18.491310092441765,18.491310092441765,4.660489882878168,18.491310092441765,0.1766631547253175,2.551792788538154,4
TRN-0514,26.955,45.9404,34.6901,13.1187,15.7412,14.3547,20.4262,54.4091,20.7535,Valid,15.619500166499648,0.12169983350035096,0.12169983350035096,14.354583885800603,0.00011611419939683287,0.00011611419939683287,20.278069191714756,0.14813080828524505,0.14813080828524505,49.58022372635267,4.828876273647332,4.828876273647332,4.828876273647332,1.2747057574080811,4.828876273647332,0.4396172985201622,1.5268817942111426,3
TRN-0259,23.0657,42.911,38.0517,39.6462,13.8359,12.9469,17.9174,63.5056,20.3868,Valid,13.901307435099314,-0.06540743509931346,0.06540743509931346,13.086564545991576,-0.13966454599157707,0.13966454599157707,18.068688606200602,-0.1512886062006018,0.1512886062006018,49.50224137357169,14.003358626428309,14.003358626428309,14.003358626428309,3.5899298034299503,14.003358626428309,0.21786825568720525,1.8689823026187864,4
TRN-0933,17.3708,23.4709,18.735,59.2931,10.2461,25.0,13.3719,57.3816,14.744,Invalid,10.296284476699858,-0.05018447669985804,0.05018447669985804,9.01720796631575,15.98279203368425,15.98279203368425,13.499779903554458,-0.127879903554458,0.127879903554458,49.123797533274576,8.257802466725423,8.257802466725423,15.98279203368425,6.104664720165998,15.98279203368425,0.1407525955674704,1.7787041540895803,4
TRN-0785,29.2826,95.2054,38.905,21.6583,19.4396,19.4103,24.0824,44.8928,41.8587,Valid,19.564946766320872,-0.12534676632087383,0.12534676632087383,19.54732988503966,-0.1370298850396594,0.1370298850396594,24.405320198514872,-0.32292019851487197,0.32292019851487197,48.79077240302456,-3.8979724030245606,3.8979724030245606,3.8979724030245606,1.1208173132249915,3.8979724030245606,0.47151633182367975,0.9453268504914533,1
TRN-0571,13.3798,108.8273,47.6743,39.2389,12.902,15.7407,14.9064,41.0039,54.0826,Valid,12.892290929067144,0.009709070932855113,0.009709070932855113,15.634256404239736,0.10644359576026474,0.10644359576026474,15.139702216402927,-0.2333022164029277,0.2333022164029277,50.01906533978562,-9.015165339785618,9.015165339785618,9.015165339785618,2.3411550557204164,9.015165339785618,0.29929769296037084,1.3294329807656828,2
TRN-0101,27.1641,67.3367,30.467,27.2513,16.6269,15.7919,20.9665,17.2228,25.5682,Valid,17.062616677190054,-0.43571667719005447,0.43571667719005447,16.227812386489113,-0.4359123864891128,0.4359123864891128,21.645573735416022,-0.6790737354160221,0.6790737354160221,48.86835683460644,-31.645556834606438,31.645556834606438,31.645556834606438,8.299064908425407,31.645556834606438,0.10753769436472597,0.2931446714217369,3
TRN-0308,23.1844,42.4018,45.5385,31.0286,13.9486,13.2804,18.2066,50.251,21.1597,Valid,13.83861585438146,0.1099841456185402,0.1099841456185402,13.250444508817514,0.02995549118248597,0.02995549118248597,18.071029743675766,0.13557025632423603,0.13557025632423603,49.94980902204286,0.3011909779571411,0.3011909779571411,0.3011909779571411,0.14417521777060083,0.3011909779571411,0.8739920114232828,1.5454863918306672,4
TRN-0447,9.8677,61.8151,26.3059,40.8132,8.7661,9.7498,10.4597,49.9564,16.3916,Valid,8.597735763149341,0.1683642368506586,0.1683642368506586,9.760401626057432,-0.01060162605743109,0.01060162605743109,10.314064096207277,0.14563590379272284,0.14563590379272284,50.067246566420735,-0.11084656642073298,0.11084656642073298,0.1683642368506586,0.10886208328038638,0.1683642368506586,0.9018254073957189,2.087380485795122,4
TRN-0354,19.99,35.7008,43.5281,16.9993,12.0356,11.3939,15.8399,48.0139,18.4616,Valid,11.764176831633144,0.27142316836685687,0.27142316836685687,11.393078577699692,0.0008214223003086829,0.0008214223003086829,15.41855122494076,0.42134877505923995,0.42134877505923995,50.55412793136478,-2.5402279313647824,2.5402279313647824,2.5402279313647824,0.808455324272797,2.5402279313647824,0.5529580889160824,1.6782125890232888,4
TRN-0719,9.0559,36.9234,28.2051,39.725,6.465,6.9443,7.9157,57.0223,13.4854,Valid,6.823145628224054,-0.3581456282240545,0.3581456282240545,7.4191506100382245,-0.4748506100382244,0.4748506100382244,8.564431228430141,-0.6487312284301412,0.6487312284301412,50.50302605102002,6.519273948979979,6.519273948979979,6.519273948979979,2.0002503539180996,6.519273948979979,0.33330551855250207,2.5811878233517564,4
TRN-0517,14.5943,18.3444,38.0527,7.3834,8.2053,8.0438,10.9748,48.0008,14.8727,Valid,8.09075231662897,0.11454768337102905,0.11454768337102905,7.797148864370933,0.24665113562906615,0.24665113562906615,10.841411760521025,0.13338823947897538,0.13338823947897538,51.25696714576373,-3.256167145763733,3.256167145763733,3.256167145763733,0.9376885510607009,3.256167145763733,0.5160788091835474,2.1246733454977713,4
TRN-0956,26.9366,106.6938,40.8469,10.7934,19.0883,19.8202,23.5776,47.948,52.2691,Valid,18.94540501789342,0.14289498210657925,0.14289498210657925,19.68018656733563,0.14001343266436805,0.14001343266436805,23.29804301917519,0.27955698082481106,0.27955698082481106,49.18847978360895,-1.2404797836089472,1.2404797836089472,1.2404797836089472,0.4507362948011764,1.2404797836089472,0.6893051504836378,1.0453180511026754,1
TRN-0200,21.7524,47.4856,43.3585,56.2893,13.7971,13.4394,17.6142,20.2815,20.8623,Valid,13.726902371717559,0.07019762828244147,0.07019762828244147,13.33244415961931,0.10695584038068873,0.10695584038068873,17.771106681565104,-0.15690668156510412,0.15690668156510412,49.39194024168373,-29.110440241683726,29.110440241683726,29.110440241683726,7.36112509797799,29.110440241683726,0.11960112882916137,0.42019743217798133,4
TRN-0463,11.7153,40.6516,40.7035,20.2729,8.0814,25.0,10.1953,47.6679,15.7596,Invalid,8.094431122607682,-0.013031122607682022,0.013031122607682022,8.889097124788037,16.110902875211963,16.110902875211963,10.31061644941767,-0.11531644941767105,0.11531644941767105,51.08672790146296,-3.4188279014629543,3.4188279014629543,16.110902875211963,4.914519587175068,16.110902875211963,0.16907543973112896,1.741125150421179,4
TRN-0356,29.124,78.6573,36.577,47.4556,19.0017,18.243,23.8741,45.6223,32.4715,Valid,18.877404773667262,0.12429522633273749,0.12429522633273749,18.23413197285018,0.008868027149819824,0.008868027149819824,23.871906610894378,0.0021933891056207244,0.0021933891056207244,48.334553400543854,-2.712253400543851,2.712253400543851,2.712253400543851,0.7119025107830073,2.712253400543851,0.5841454134807068,1.0260074044553023,3
TRN-0464,26.9782,71.2716,36.2753,47.2463,17.4268,16.95,22.1196,59.2423,28.6182,Valid,17.43525205175388,-0.008452051753881307,0.008452051753881307,16.853960657043785,0.09603934295621386,0.09603934295621386,22.10785973543284,0.011740264567158931,0.011740264567158931,48.60543441125894,10.63686558874106,10.63686558874106,10.63686558874106,2.6882743120045784,10.63686558874106,0.27112950811310443,1.4616471546173735,3
TRN-0052,23.8697,58.5274,22.4135,38.1949,15.3019,14.3016,19.6015,73.5974,19.7674,Valid,15.111007118228615,0.19089288177138464,0.19089288177138464,14.17676479347034,0.12483520652966007,0.12483520652966007,19.15281887348701,0.44868112651299086,0.44868112651299086,48.74178977364157,24.855610226358422,24.855610226358422,24.855610226358422,6.405004860293115,24.855610226358422,0.13504380062762264,1.9314209066204222,4
TRN-0737,25.7107,30.5152,20.798,16.0054,17.9853,20.3833,18.9732,50.4902,17.8267,Invalid,14.184730210642794,3.800569789357205,3.800569789357205,12.195537974636997,8.187762025363002,8.187762025363002,18.59172787251402,0.3814721274859778,0.3814721274859778,49.31062580303734,1.1795741969626619,1.1795741969626619,8.187762025363002,3.3873445347922115,8.187762025363002,0.22792830425554006,1.205760365843028,3
TRN-0549,19.3856,40.9572,26.762,34.7739,11.8918,11.2905,15.3304,44.0042,17.3213,Valid,11.950981313252463,-0.059181313252462786,0.059181313252462786,11.245224568768586,0.04527543123141342,0.04527543123141342,15.37213517418111,-0.04173517418111139,0.04173517418111139,49.57168248392705,-5.567482483927051,5.567482483927051,5.567482483927051,1.4284186006480097,5.567482483927051,0.4117906195139321,1.5857931716808693,4
TRN-0431,8.7941,46.5597,28.1436,40.9888,7.2282,8.1459,8.883,59.0783,14.773,Valid,7.244116653658708,-0.015916653658707425,0.015916653658707425,8.155050968842119,-0.009150968842119411,0.009150968842119411,8.889285475312665,-0.006285475312665767,0.006285475312665767,50.39214778831688,8.686152211683115,8.686152211683115,8.686152211683115,2.179376327374152,8.686152211683115,0.3145270949494363,2.488741884605157,4
TRN-0565,28.6246,31.4712,26.8085,33.8995,16.1176,13.8494,21.1833,47.6235,20.1548,Valid,15.858491291200494,0.25910870879950565,0.25910870879950565,13.629457389116396,0.2199426108836029,0.2199426108836029,20.88793663131264,0.295363368687358,0.295363368687358,48.84965882749896,-1.2261588274989634,1.2261588274989634,1.2261588274989634,0.5001433789673575,1.2261588274989634,0.6666029487717118,1.3677346147522464,3
TRN-0660,30.2971,62.8955,39.7843,12.227,18.4755,17.1061,23.7531,51.6632,28.9021,Valid,18.158614682956213,0.31688531704378775,0.31688531704378775,17.104381004630447,0.0017189953695542215,0.0017189953695542215,23.32959702278216,0.42350297721784,0.42350297721784,49.28821272654444,2.3749872734555666,2.3749872734555666,2.3749872734555666,0.7792736407716871,2.3749872734555666,0.5620270975105836,1.2453240123195082,3
TRN-0834,29.9178,27.4687,35.7858,58.4409,16.4282,13.9856,21.5831,,21.1305,Valid,16.562229462685075,-0.1340294626850742,0.1340294626850742,14.233873088559466,-0.24827308855946661,0.24827308855946661,22.02909344302961,-0.4459934430296073,0.4459934430296073,48.54857896653691,,,0.4459934430296073,0.2760986647580494,0.4459934430296073,0.7836384659093752,0.4383431867996823,3
TRN-0887,30.0954,88.0704,42.4991,11.1092,19.2774,19.2312,24.2806,35.2746,38.4158,Valid,19.441901065977774,-0.16450106597777392,0.16450106597777392,19.247997458459487,-0.01679745845948588,0.01679745845948588,24.454494345103544,-0.17389434510354462,0.17389434510354462,49.15280002910548,-13.878200029105479,13.878200029105479,13.878200029105479,3.5583482246615707,13.878200029105479,0.21937771111689122,0.6544063540648621,1
TRN-0336,27.8382,99.9421,33.3912,50.5934,19.2433,19.334,23.8428,53.5263,44.1841,Valid,19.466990981624264,-0.22369098162426226,0.22369098162426226,19.520266034504594,-0.18626603450459456,0.18626603450459456,24.09970257734377,-0.2569025773437694,0.2569025773437694,48.03973692907744,5.486563070922557,5.486563070922557,5.486563070922557,1.5383556660987958,5.486563070922557,0.3939558247709637,1.1827185034745353,1
TRN-0023,22.4988,39.379,38.3371,24.9876,13.1943,12.3976,17.2618,37.9205,19.4098,Valid,13.260652383041283,-0.06635238304128244,0.06635238304128244,12.474835005631626,-0.07723500563162489,0.07723500563162489,17.295083088809736,-0.03328308880973552,0.03328308880973552,49.925929837451115,-12.005429837451118,12.005429837451118,12.005429837451118,3.04557507873344,12.005429837451118,0.24718364646271077,1.263912851423919,4
TRN-0305,18.9752,39.1127,26.3426,46.8886,11.9802,1.0,15.6456,31.5284,17.5207,Invalid,11.794719731152844,0.18548026884715618,0.18548026884715618,11.036792150528546,-10.036792150528546,10.036792150528546,15.203860683866322,0.44173931613367756,0.44173931613367756,49.34738855906153,-17.818988559061527,17.818988559061527,17.818988559061527,7.120750073642727,17.818988559061527,0.12314133435108042,2.0300081922737285,4
TRN-0536,22.9458,45.7975,30.2669,21.8424,13.6546,12.8831,17.8131,49.1447,18.926,Valid,13.781425509353838,-0.12682550935383752,0.12682550935383752,12.888894049384485,-0.0057940493844839125,0.0057940493844839125,17.75609507230615,0.057004927693849794,0.057004927693849794,49.601254020743404,-0.456554020743404,0.456554020743404,0.456554020743404,0.1615446267938938,0.456554020743404,0.8609225826821731,1.5513723970148738,4
TRN-0261,18.2851,75.3805,29.9432,58.338,13.6212,14.0408,16.7649,51.2372,25.316,Valid,13.605592577518198,0.015607422481801692,0.015607422481801692,14.088342211394913,-0.047542211394912215,0.047542211394912215,16.7706077814865,-0.005707781486499641,0.005707781486499641,48.889934933535045,2.3472650664649564,2.3472650664649564,2.3472650664649564,0.6040306204570425,2.3472650664649564,0.6234294952019471,1.572835965493444,4
TRN-0271,23.8412,94.0763,38.9754,13.1617,16.5737,17.2782,20.4146,30.579,39.3592,Valid,16.786284407985505,-0.21258440798550637,0.21258440798550637,17.499480118244634,-0.22128011824463556,0.22128011824463556,20.682306321546623,-0.26770632154662266,0.26770632154662266,49.49127459506251,-18.912274595062506,18.912274595062506,18.912274595062506,4.903461360709818,18.912274595062506,0.1693921479109609,0.6602727733243257,2
TRN-0827,12.4842,86.4182,28.5048,20.0729,11.1338,12.8196,13.3905,38.961,27.8574,Valid,10.971209768394747,0.16259023160525388,0.16259023160525388,12.646086861293266,0.17351313870673302,0.17351313870673302,12.919681413579362,0.4708185864206378,0.4708185864206378,50.09467037795975,-11.133670377959753,11.133670377959753,11.133670377959753,2.9851480836730944,11.133670377959753,0.2509317041685197,1.4587364854752523,2
TRN-0148,11.8673,90.6809,39.2761,29.6365,7.3021,8.4665,12.8879,42.136,33.6087,Invalid,11.038127029164162,-3.7360270291641617,3.7360270291641617,13.220780293332233,-4.754280293332233,4.754280293332233,13.009909938378271,-0.12200993837827134,0.12200993837827134,50.271966232644694,-8.13596623264469,8.13596623264469,8.13596623264469,4.18707087337984,8.13596623264469,0.19278703229832886,1.9682243355020175,2
TRN-0916,15.83,22.3854,29.3857,34.8222,9.3427,8.7621,12.3496,43.3537,15.4539,Valid,9.220703643916591,0.1219963560834092,0.1219963560834092,8.524216270653904,0.23788372934609647,0.23788372934609647,12.179944251930468,0.1696557480695322,0.1696557480695322,50.19036456152984,-6.836664561529837,6.836664561529837,6.836664561529837,1.8415500987572186,6.836664561529837,0.35192059448023116,1.8746766955514664,4
TRN-0691,16.0726,89.5872,44.0183,27.2199,13.0883,14.6408,15.8388,43.9082,35.129,Valid,12.977324420355625,0.11097557964437499,0.11097557964437499,14.71341341507061,-0.07261341507060948,0.07261341507060948,15.702975873356875,0.1358241266431257,0.1358241266431257,50.11850704060963,-6.210307040609628,6.210307040609628,6.210307040609628,1.6324300404919345,6.210307040609628,0.37987714188716876,1.409294008629096,2
TRN-0915,15.1802,54.6068,48.181,36.2376,10.7723,11.6684,13.9383,46.0319,21.2765,Valid,10.72985377374562,0.04244622625437877,0.04244622625437877,11.646994738842105,0.021405261157894984,0.021405261157894984,13.592046384195887,0.3462536158041125,0.3462536158041125,50.527955156605344,-4.496055156605344,4.496055156605344,4.496055156605344,1.2265400649554326,4.496055156605344,0.4491273324650533,1.7114038500228246,4
TRN-0497,22.7015,51.4484,30.3053,42.1301,14.3641,13.524,18.3201,67.2977,19.733,Valid,14.216177219528761,0.14792278047123908,0.14792278047123908,13.458289749337894,0.06571025066210545,0.06571025066210545,18.201639122261504,0.1184608777384959,0.1184608777384959,49.116011256834106,18.1816887431659,18.1816887431659,18.1816887431659,4.628445663009435,18.1816887431659,0.1776689444782375,1.8950091951134893,4
TRN-0178,19.3405,100.3808,33.8958,5.6278,14.7691,16.3752,17.6476,40.5108,41.2567,Valid,14.874452313036919,-0.10535231303691894,0.10535231303691894,16.251073852486144,0.12412614751385576,0.12412614751385576,17.891129124333673,-0.2435291243336728,0.2435291243336728,49.82274571368568,-9.311945713685674,9.311945713685674,9.311945713685674,2.4462383246425303,9.311945713685674,0.29017145820979384,1.1530082951542138,2
TRN-0327,28.9693,67.2789,26.4722,52.5104,18.1773,16.9927,23.2303,39.4128,25.7542,Valid,18.220751800237405,-0.043451800237406246,0.043451800237406246,16.934970438853966,0.05772956114603289,0.05772956114603289,23.171893407333243,0.058406592666756296,0.058406592666756296,48.00627483485857,-8.593474834858576,8.593474834858576,8.593474834858576,2.1882656972271928,8.593474834858576,0.31365014555395787,0.9168543203909004,3
TRN-0856,26.9065,91.7012,35.2636,56.763,15.1083,23.7716,23.0638,67.0168,38.1997,Invalid,18.639819566588184,-3.531519566588184,3.531519566588184,18.611429817055246,5.1601701829447535,5.1601701829447535,23.209415405986974,-0.1456154059869732,0.1456154059869732,48.14434744124291,18.872452558757097,18.872452558757097,18.872452558757097,6.927439428569252,18.872452558757097,0.12614413632681398,1.6100583946065983,1
TRN-0343,26.2971,15.0966,35.2021,44.2695,13.6448,11.4401,18.4805,59.6871,18.4245,Valid,13.970093077119596,-0.3252930771195963,0.3252930771195963,11.792348393026886,-0.35224839302688693,0.35224839302688693,18.834770790870486,-0.35427079087048696,0.35427079087048696,49.30684425293092,10.380255747069079,10.380255747069079,10.380255747069079,2.853017002021512,10.380255747069079,0.259536877069409,1.869087191462796,3
TRN-0198,28.1497,26.9731,19.1549,29.9116,15.5631,13.0973,20.497,43.7674,18.5978,Valid,15.324057524858336,0.2390424751416642,0.2390424751416642,12.80459208129931,0.2927079187006907,0.2927079187006907,20.20353746573684,0.2934625342631598,0.2934625342631598,48.761370595118144,-4.993970595118142,4.993970595118142,4.993970595118142,1.4547958808059143,4.993970595118142,0.4073658456978093,1.32021104367788,3
TRN-0290,12.3628,100.7801,22.3968,23.5885,11.9041,13.7706,13.9312,40.4923,23.8671,Invalid,11.73881465776241,0.16528534223759017,0.16528534223759017,13.657213823475097,0.11338617652490335,0.11338617652490335,13.533386427992063,0.3978135720079372,0.3978135720079372,49.65760552848565,-9.165305528485646,9.165305528485646,9.165305528485646,2.4604476548140193,9.165305528485646,0.2889799528129966,1.4276568374036682,2
TRN-0711,27.3457,27.5273,34.5953,58.9132,15.4514,13.3857,20.4983,58.755,20.0657,Valid,15.332923665963134,0.11847633403686508,0.11847633403686508,13.315282076617953,0.07041792338204722,0.07041792338204722,20.35591216434133,0.14238783565867053,0.14238783565867053,48.73129089442315,10.023709105576856,10.023709105576856,10.023709105576856,2.5887477996636097,10.023709105576856,0.27864872535588453,1.6789384889172438,3
TRN-0284,17.8121,90.2115,37.616,39.5063,13.504,15.1535,16.1926,46.9822,34.353,Valid,13.984600081247603,-0.48060008124760323,0.48060008124760323,15.26793660574903,-0.11443660574903092,0.11443660574903092,16.984062026349402,-0.7914620263494037,0.7914620263494037,49.45665510653913,-2.474455106539132,2.474455106539132,2.474455106539132,0.9652384549712925,2.474455106539132,0.5088441036101177,1.4582313812323633,2
TRN-0105,14.8368,102.3667,39.5969,23.2679,13.1569,15.4076,15.6953,41.709,43.6185,Valid,13.035779533136997,0.12112046686300282,0.12112046686300282,15.195119362827963,0.21248063717203713,0.21248063717203713,15.41557853850891,0.27972146149108923,0.27972146149108923,50.02463713098263,-8.31563713098263,8.31563713098263,8.31563713098263,2.2322399241271897,8.31563713098263,0.3093829738737704,1.3284859956235306,2
TRN-0439,11.5518,50.4478,26.6414,37.17,8.8784,9.5543,11.0339,50.6061,15.9175,Valid,8.737158157250958,0.14124184274904117,0.14124184274904117,9.35795337262781,0.19634662737218989,0.19634662737218989,10.792187291906885,0.24171270809311451,0.24171270809311451,50.12879873173018,0.47730126826981945,0.47730126826981945,0.47730126826981945,0.26415061162104125,0.47730126826981945,0.7910449837283894,2.084489677760496,4
TRN-0602,21.0839,80.5436,36.3989,38.7211,7.1164,15.438,18.6809,61.7175,30.5097,Invalid,15.012770128782664,-7.896370128782665,7.896370128782665,15.533453747384028,-0.09545374738402757,0.09545374738402757,18.604030145835658,0.07686985416434311,0.07686985416434311,49.23677411341955,12.480725886580451,12.480725886580451,12.480725886580451,5.137354904227871,12.480725886580451,0.16293664218621687,2.1214023819061234,4
TRN-0269,15.8232,102.5936,42.3858,16.5509,13.2755,15.4911,15.8473,56.8715,45.2513,Valid,13.4468373153264,-0.17133731532640084,0.17133731532640084,15.587405726919744,-0.09630572691974493,0.09630572691974493,15.992405457669097,-0.14510545766909644,0.14510545766909644,50.177894329176354,6.6936056708236435,6.6936056708236435,6.6936056708236435,1.7765885426847214,6.6936056708236435,0.3601541908809745,1.7183154549066348,2
TRN-0184,29.5853,85.7903,34.6521,19.6015,19.3913,18.8309,24.4083,51.7121,34.5505,Valid,19.160476084825124,0.23082391517487721,0.23082391517487721,18.699499260643734,0.13140073935626617,0.13140073935626617,24.054258161972044,0.35404183802795686,0.35404183802795686,48.76153770968942,2.950562290310579,2.950562290310579,2.950562290310579,0.9167071957174198,2.950562290310579,0.5217280981854414,1.150269050985704,1
TRN-0288,15.735,21.5399,39.4762,5.9551,8.9844,8.6774,11.8477,,15.9873,Valid,8.800582707088543,0.1838172929114581,0.1838172929114581,8.496124903943644,0.18127509605635694,0.18127509605635694,11.73339416078667,0.11430583921332982,0.11430583921332982,51.199215513924855,,,0.1838172929114581,0.15979940939371495,0.1838172929114581,0.8622180627965227,0.3222992707779486,4
TRN-0668,30.0372,108.2607,39.2159,13.5037,20.5937,21.0821,25.4809,54.9198,54.4579,Valid,20.552274832586715,0.041425167413283503,0.041425167413283503,20.856337804716098,0.2257621952839024,0.2257621952839024,25.412098218737558,0.06880178126244019,0.06880178126244019,48.77043900827168,6.149360991728322,6.149360991728322,6.149360991728322,1.621337533921987,6.149360991728322,0.38148463792216114,1.1247402654105367,1
TRN-0014,11.1932,77.4751,43.4873,15.9647,9.6759,11.9007,11.5401,72.2076,27.0328,Valid,9.829047376052232,-0.15314737605223172,0.15314737605223172,11.885240446386836,0.01545955361316409,0.01545955361316409,11.751775818466296,-0.21167581846629524,0.21167581846629524,50.926744455624124,21.280855544375875,21.280855544375875,21.280855544375875,5.4152845731268915,21.280855544375875,0.15587773053574572,2.3748242808832223,4
TRN-0813,30.5251,48.7172,37.482,41.8758,17.608,15.9534,22.6584,26.8364,23.0728,Valid,17.833376752027746,-0.22537675202774565,0.22537675202774565,16.159651621011818,-0.20625162101181793,0.20625162101181793,23.226005571129726,-0.5676055711297252,0.5676055711297252,48.686758093486446,-21.850358093486445,21.850358093486445,21.850358093486445,5.712398009413933,21.850358093486445,0.14897805502557068,0.5241267844535221,3
TRN-0636,14.2258,57.1339,34.1337,56.3507,10.6019,11.1591,13.4864,44.2794,18.3368,Valid,10.629196353710938,-0.027296353710937638,0.027296353710937638,11.253499708113802,-0.0943997081138015,0.0943997081138015,13.253402637889936,0.23299736211006383,0.23299736211006383,49.6511108165659,-5.371710816565894,5.371710816565894,5.371710816565894,1.4316010601251743,5.371710816565894,0.4112516713364658,1.693893533302719,4
TRN-0028,23.694,44.5709,39.7788,43.8321,14.2709,13.5117,18.3143,52.1311,20.5491,Valid,14.346934010932767,-0.07603401093276752,0.07603401093276752,13.535689914428032,-0.023989914428032222,0.023989914428032222,18.645841486411182,-0.331541486411183,0.331541486411183,49.39494223646379,2.7361577635362124,2.7361577635362124,2.7361577635362124,0.7919307938270488,2.7361577635362124,0.5580572661873217,1.5726425977755436,4
TRN-0123,14.9187,52.9423,41.4921,16.5583,10.2995,11.0211,12.8863,38.7669,18.1844,Valid,10.269988833539555,0.029511166460444826,0.029511166460444826,11.033275770010597,-0.012175770010596665,0.012175770010596665,12.945982503833587,-0.059682503833586864,0.059682503833586864,50.76927890540944,-12.002378905409444,12.002378905409444,12.002378905409444,3.025937086428518,12.002378905409444,0.24838937582283932,1.5604167191969067,4
TRN-0088,21.3183,62.0168,39.4007,45.0831,14.2689,14.0302,18.1343,40.939,26.3719,Valid,14.182212497016652,0.08668750298334871,0.08668750298334871,14.192936127806684,-0.16273612780668323,0.16273612780668323,17.979778409829223,0.15452159017077705,0.15452159017077705,49.381878616057314,-8.442878616057314,8.442878616057314,8.442878616057314,2.2117059592545307,8.442878616057314,0.3113610064827074,1.231912488652028,4
TRN-0714,12.6513,81.3865,47.8621,12.0248,10.6411,12.7964,12.6118,35.1179,32.4503,Valid,10.705337412482859,-0.06423741248285886,0.06423741248285886,12.827733442124249,-0.03133344212424838,0.03133344212424838,12.879727578887653,-0.26792757888765273,0.26792757888765273,50.99113955425757,-15.873239554257573,15.873239554257573,15.873239554257573,4.059184496938084,15.873239554257573,0.19766031474148044,1.3757341158656704,4
TRN-0583,19.3493,72.3037,40.4559,57.2611,13.905,14.4979,17.3418,64.2767,27.6727,Valid,13.94916631565501,-0.04416631565501028,0.04416631565501028,14.522553556213374,-0.024653556213374728,0.024653556213374728,17.41657127256962,-0.07477127256962035,0.07477127256962035,49.218732924500834,15.057967075499171,15.057967075499171,15.057967075499171,3.800389554984294,15.057967075499171,0.20831642693699506,1.8313412367625803,4
TRN-0421,30.2288,73.786,34.6741,38.9915,19.161,18.1341,24.232,66.364,30.0385,Valid,19.03675547945152,0.1242445205484799,0.1242445205484799,18.069728545892367,0.06437145410763279,0.06437145410763279,24.190731743209366,0.04126825679063373,0.04126825679063373,48.40625886062452,17.957741139375486,17.957741139375486,17.957741139375486,4.546906342705558,17.957741139375486,0.18028067146203883,1.5084672792814262,3
TRN-0511,18.3138,67.2527,31.9498,12.166,12.4674,13.1687,15.4053,43.7563,22.7241,Valid,12.626843473747112,-0.1594434737471122,0.1594434737471122,13.078711715753547,0.08998828424645211,0.08998828424645211,15.672506963330836,-0.2672069633308354,0.2672069633308354,50.06459658479085,-6.308296584790845,6.308296584790845,6.308296584790845,1.7062338265288113,6.308296584790845,0.3695172199080314,1.475930844383353,4
