Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,missing_any,missing_critical_measurement,non_finite_value,duplicate_full_row,duplicate_test_id,duplicate_measurement_pair,malformed_numeric,invalid_voltage,invalid_current,invalid_duration,invalid_ambient_temp,sensor_s2_negative,sensor_zero_reading,data_quality_issue_count,data_quality_issue,S1_minus_S2,S1_minus_S3,S1_minus_S4,S2_minus_S3,S2_minus_S4,S3_minus_S4,sensor_mean_S1_S2_S3,sensor_median_S1_S2_S3,sensor_std_S1_S2_S3,sensor_mean_S1_S2_S3_S4,sensor_median_S1_S2_S3_S4,sensor_std_S1_S2_S3_S4,max_minus_min_sensors,pairwise_abs_diff_mean,pairwise_abs_diff_max,Apparent_Power_kVA,Thermal_Loading_Index,Apparent_Impedance_Proxy,Sensor_S1_Expected,Sensor_S1_Residual,Sensor_S1_AbsResidual,Sensor_S2_Expected,Sensor_S2_Residual,Sensor_S2_AbsResidual,Sensor_S3_Expected,Sensor_S3_Residual,Sensor_S3_AbsResidual,Sensor_S4_Expected,Sensor_S4_Residual,Sensor_S4_AbsResidual,p1_max_abs_residual,p1_mean_abs_residual,p1_residual_error,p1_consistency_index,p1_sensor_disagreement_index,p1_regime_cluster
15.3119,79.2943,26.7302,8.6535,11.6835,12.8236,13.7694,48.9846,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.1401000000000003,-2.0858999999999988,-37.3011,-0.9457999999999984,-36.161,-35.2152,12.758833333333333,12.8236,1.0444571524640598,21.815275,13.2965,18.1329479992223,37.3011,18.808183333333332,37.3011,1214.1463921700001,686.17322505,193.10212800893277,11.799646752578557,-0.11614675257855644,0.11614675257855644,12.865254895306737,-0.041654895306736606,0.041654895306736606,14.199934647992308,-0.43053464799230845,0.43053464799230845,50.102782145427,-1.1181821454269993,1.1181821454269993,1.1181821454269993,0.4266296103261502,1.1181821454269993,0.7009527860363028,1.709860769639269,4
15.1884,71.8888,38.7611,15.9947,11.6315,12.6786,14.3525,73.3601,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.0470999999999986,-2.7209999999999983,-61.7286,-1.6738999999999997,-60.6815,-59.007600000000004,12.887533333333332,12.6786,1.372479545688507,28.005675,13.51555,30.25704264931555,61.7286,31.143283333333333,61.7286,1091.87584992,1149.83978936,211.27627512543327,11.435075893763507,0.19642410623649376,0.19642410623649376,12.641898664368567,0.03670133563143274,0.03670133563143274,14.014225028934886,0.33827497106511295,0.33827497106511295,50.45505037452673,22.905049625473275,22.905049625473275,22.905049625473275,5.869112509601578,22.905049625473275,0.14557921399630736,2.204145336919986,4
8.8571,87.1286,18.0,17.6708,9.0364,10.8602,10.0128,70.0394,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.8238000000000003,-0.9763999999999999,-61.003,0.8474000000000004,-59.1792,-60.0266,9.9698,10.0128,0.9126600462384667,24.9872,10.4365,30.044042836254025,61.003,30.642733333333336,61.003,771.7067230600002,1539.6320648800001,101.65547229549513,9.223767360009791,-0.18736736000979093,0.18736736000979093,11.09533256764327,-0.2351325676432694,0.2351325676432694,10.437770650915333,-0.42497065091533237,0.42497065091533237,50.10334433250598,19.936055667494017,19.936055667494017,19.936055667494017,5.195881561515602,19.936055667494017,0.16139753319548375,2.441369004382642,2
13.266,83.9721,38.084,37.6982,2.2307,13.2155,13.7599,62.2599,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-10.9848,-11.5292,-60.0292,-0.5443999999999996,-49.0444,-48.5,9.735366666666666,13.2155,6.504929605563256,22.866500000000002,13.4877,26.793955597982666,60.0292,30.105333333333334,60.0292,1113.9738786,3165.59702022,157.98102489028798,11.433972239060463,-9.203272239060462,9.203272239060462,13.165927775344118,0.049572224655882735,0.049572224655882735,13.701978815734082,0.05792118426591841,0.05792118426591841,49.99717694188024,12.26272305811976,12.26272305811976,12.26272305811976,5.3933721765255065,12.26272305811976,0.15641197984245184,2.6252016595448975,4
27.9046,55.7218,18.2324,29.9988,16.6567,15.1526,21.3154,66.3078,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.504100000000001,-4.6587,-49.6511,-6.162800000000001,-51.1552,-44.9924,17.708233333333336,16.6567,3.2131476348486285,29.858125,18.98605,24.4409972899873,51.1552,26.35405,51.1552,1554.89454028,1671.58713384,500.7841633285063,16.792985270987682,-0.13628527098768117,0.13628527098768117,15.130310467983493,0.022289532016506186,0.022289532016506186,21.452862882118154,-0.13746288211815383,0.13746288211815383,48.436795262361365,17.871004737638636,17.871004737638636,17.871004737638636,4.541760605690245,17.871004737638636,0.1804480689716561,1.71327512585766,3
29.9543,57.0808,34.5208,8.0607,17.8131,16.3751,22.8791,57.4385,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.4379999999999988,-5.0660000000000025,-39.6254,-6.504000000000001,-41.0634,-34.5594,19.022433333333332,17.8131,3.4164849382564735,28.62645,20.3461,19.40953693651654,41.0634,21.376033333333336,41.0634,1709.8154074400002,460.1112045600001,524.770058448715,17.616208062001974,0.19689193799802496,0.19689193799802496,16.288455990242383,0.08664400975761666,0.08664400975761666,22.69138459537326,0.18771540462673997,0.18771540462673997,49.289985026481524,8.148514973518473,8.148514973518473,8.148514973518473,2.1549415814752138,8.148514973518473,0.31696307971966053,1.4344560941171212,3
22.5729,70.2702,32.0218,35.5626,15.1305,15.0361,18.9293,63.9696,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.09440000000000026,-3.7988000000000017,-48.8391,-3.893200000000002,-48.9335,-45.0403,16.3653,15.1305,2.2209907338843187,28.266375,17.0299,23.871130636171525,48.9335,25.099883333333334,48.9335,1586.20219758,2498.99101452,321.2300062857362,15.117991317495171,0.012508682504828172,0.012508682504828172,15.009670688305752,0.02642931169424756,0.02642931169424756,18.961560243141832,-0.03226024314183107,0.03226024314183107,49.12817256546961,14.841427434530388,14.841427434530388,14.841427434530388,3.7281564179678237,14.841427434530388,0.21149892507782198,1.7311552220066344,4
17.8631,28.0256,37.8335,24.0583,10.3804,9.9369,13.4418,45.0497,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.4435000000000002,-3.061400000000001,-34.6693,-3.504900000000001,-35.1128,-31.6079,11.253033333333335,10.3804,1.90845427069483,19.7022,11.911100000000001,16.970026554094332,35.1128,18.066633333333332,35.1128,500.62409536,674.24829248,637.3848776172936,10.393702567267825,-0.013302567267825083,0.013302567267825083,9.884337527243796,0.05256247275620396,0.05256247275620396,13.705209750999025,-0.2634097509990241,0.2634097509990241,50.476793986837265,-5.427093986837264,5.427093986837264,5.427093986837264,1.4390921944650792,5.427093986837264,0.40998860242726964,1.7821757051620097,4
23.6417,78.9457,29.811,36.3288,15.8612,15.8629,19.7284,46.3918,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.0016999999999995907,-3.8672000000000004,-30.530600000000003,-3.865500000000001,-30.528900000000004,-26.663400000000003,17.150833333333335,15.8629,2.232238375114391,24.461075,17.795650000000002,14.733650543653464,30.530600000000003,15.909550000000001,30.530600000000003,1866.4105556900001,2868.0025461600003,299.46782415409274,16.116708746435627,-0.25550874643562693,0.25550874643562693,16.05117205896233,-0.18827205896232968,0.18827205896232968,20.069372091017485,-0.34097209101748405,0.34097209101748405,48.84141301034155,-2.449613010341544,2.449613010341544,2.449613010341544,0.8085914766892461,2.449613010341544,0.5529164617266528,1.2481294268017957,4
23.5221,42.8011,25.1528,20.0814,13.8833,12.4467,17.9983,60.1067,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.4366000000000003,-4.115,-46.2234,-5.5516000000000005,-47.66,-42.108399999999996,14.7761,13.8833,2.8814726304443705,26.10875,15.9408,22.78708143744316,47.66,24.515833333333333,47.66,1006.7717543099999,859.5060095399999,549.5675228983547,13.86511839795407,0.01818160204592978,0.01818160204592978,12.655256546996,-0.20855654699600024,0.20855654699600024,17.893772708138897,0.10452729186110332,0.10452729186110332,49.44038657009047,10.666313429909529,10.666313429909529,10.666313429909529,2.7493947177031406,10.666313429909529,0.26670971591185116,1.8254409631096995,4
30.2423,98.8025,43.3388,15.5553,20.1578,20.141,25.167,47.3509,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.01680000000000348,-5.0092,-27.1931,-5.026000000000003,-27.209900000000005,-22.1839,21.821933333333334,20.1578,2.8969248891425092,28.204175,22.6624,12.981787908803884,27.209900000000005,14.439816666666667,27.209900000000005,2988.01484575,1536.90252825,306.08837771429086,20.158763422471875,-0.0009634224718730877,0.0009634224718730877,20.274219122169058,-0.1332191221690593,0.1332191221690593,25.16030377126747,0.0066962287325331715,0.0066962287325331715,48.954014616433646,-1.6031146164336434,1.6031146164336434,1.6031146164336434,0.43599834745177724,1.6031146164336434,0.6963796314769655,0.9647468983769609,1
25.5181,41.4926,31.1854,32.5279,15.1001,13.589,19.881,38.7659,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.511099999999999,-4.780900000000001,-23.665800000000004,-6.292,-25.176900000000003,-18.884900000000002,16.190033333333332,15.1001,3.284552024756699,21.834,17.49055,11.60213889504862,25.176900000000003,13.385266666666668,25.176900000000003,1058.81231606,1349.66714354,615.0034909830931,14.908146526661728,0.1919534733382715,0.1919534733382715,13.533809875523701,0.05519012447629912,0.05519012447629912,19.395480279393098,0.4855197206069022,0.4855197206069022,49.209051395931354,-10.443151395931352,10.443151395931352,10.443151395931352,2.793953678588206,10.443151395931352,0.2635772823594717,1.1531047205712557,3
9.4712,109.8657,19.471,23.7437,10.8498,13.3049,11.9584,71.8086,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-2.4551,-1.1085999999999991,-60.9588,1.3465000000000007,-58.503699999999995,-59.8502,12.0377,11.9584,1.2294695482198816,26.980424999999997,12.63165,29.90230512768483,60.9588,30.703816666666665,60.9588,1040.56001784,2608.61822109,86.20706132969056,10.848068531492432,0.0017314685075682235,0.0017314685075682235,13.33580960131289,-0.030909601312890445,0.030909601312890445,12.072460327525127,-0.11406032752512729,0.11406032752512729,49.71746481125838,22.091135188741617,22.091135188741617,22.091135188741617,5.559459146521801,22.091135188741617,0.15245159359369698,2.2593705401710538,2
10.8096,60.4465,51.1121,18.1745,8.4859,10.3638,10.0525,49.4543,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.8778999999999986,-1.5665999999999993,-40.9684,0.31129999999999924,-39.090500000000006,-39.4018,9.634066666666667,10.0525,1.0064501693245085,19.589125000000003,10.20815,19.927068030926343,40.9684,20.536083333333334,40.9684,653.4024863999999,1098.5849142499999,178.8291830247933,8.741355575064816,-0.25545557506481487,0.25545557506481487,10.570625972738968,-0.20682597273896874,0.20682597273896874,10.788369609276689,-0.7358696092766888,0.7358696092766888,51.36602307249974,-1.9117230724997398,1.9117230724997398,1.9117230724997398,0.777468557395053,1.9117230724997398,0.5625978562824974,2.0913838206740625,4
9.4822,31.9074,19.7147,20.1489,6.807,7.0154,8.5534,57.7914,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.20839999999999925,-1.7463999999999995,-50.9844,-1.5380000000000003,-50.776,-49.238,7.4586,7.0154,0.9538332768361564,20.041800000000002,7.7844,25.178447547588526,50.9844,25.74853333333333,50.9844,302.55234828,642.89901186,297.17861775681575,6.507637725113448,0.2993622748865521,0.2993622748865521,6.702150794388482,0.3132492056115179,0.3132492056115179,8.179896959035243,0.3735030409647564,0.3735030409647564,50.65229947394687,7.139100526053134,7.139100526053134,7.139100526053134,2.0313037618789904,7.139100526053134,0.32989105630909715,2.5439019729255987,4
31.8671,88.8569,30.5366,41.2199,20.6748,19.8194,26.0335,56.0319,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.8553999999999995,-5.358699999999999,-35.3571,-6.214099999999998,-36.2125,-29.9984,22.175900000000002,20.6748,3.3680462600742285,30.639900000000004,23.35415,17.149917620987765,36.2125,18.99936666666667,36.2125,2831.6117179899998,3662.67253231,358.63389802773924,20.676929667617756,-0.0021296676177549045,0.0021296676177549045,19.801633494193,0.01776650580700334,0.01776650580700334,25.984301947692867,0.049198052307133366,0.049198052307133366,47.89788962069395,8.134010379306048,8.134010379306048,8.134010379306048,2.050776151259485,8.134010379306048,0.32778543898973356,1.181873575999407,1
19.0343,99.0386,36.3031,15.1434,14.7003,15.9507,17.6891,28.0867,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.250399999999999,-2.9887999999999995,-13.3864,-1.7384000000000004,-12.136000000000001,-10.3976,16.113366666666668,15.9507,1.5010252140898008,19.1067,16.8199,6.110828823217573,13.3864,6.9829333333333325,13.3864,1885.1304239800002,1499.78113524,192.1907021918018,14.769159068797855,-0.0688590687978543,0.0688590687978543,16.18957063260811,-0.23887063260811026,0.23887063260811026,17.807025515823998,-0.11792551582399824,0.11792551582399824,49.740003350038435,-21.653303350038435,21.653303350038435,21.653303350038435,5.519739641817099,21.653303350038435,0.1533803579495841,0.700612507333811,2
31.2031,56.1702,38.3074,25.3805,18.4606,16.8161,,45.1049,True,False,False,False,False,False,False,False,False,False,False,False,False,1,True,1.6445000000000007,,-26.6443,,-28.288800000000002,,17.63835,17.63835,1.162837101661278,26.793866666666663,18.4606,15.879123129547594,28.288800000000002,18.8592,28.288800000000002,1752.68436762,1425.6277611,555.5097622031321,18.376583611100514,0.08401638889948515,0.08401638889948515,16.912092566861098,-0.09599256686109925,0.09599256686109925,23.779229692157877,,,48.93641533343829,-3.83151533343829,3.83151533343829,3.83151533343829,1.3371747630662913,3.83151533343829,0.4278670195326066,1.055793469229226,3
27.2126,65.3667,41.2269,58.2999,17.458,16.772,22.0848,54.2976,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.6859999999999999,-4.626800000000003,-36.839600000000004,-5.312800000000003,-37.525600000000004,-32.2128,18.7716,17.458,2.8897438779241336,27.653100000000002,19.7714,17.919019191536872,37.525600000000004,19.533933333333334,37.525600000000004,1778.7978604199998,3810.8720733299997,416.30671025052357,17.35970570585203,0.0982942941479692,0.0982942941479692,16.686830206564657,0.08516979343534103,0.08516979343534103,22.204316111744838,-0.11951611174483645,0.11951611174483645,48.57820437796585,5.719395622034156,5.719395622034156,5.719395622034156,1.5055939553405757,5.719395622034156,0.39910696538381213,1.3570119237944667,3
11.6948,29.2545,30.4575,44.9411,7.7985,7.861,10.2782,33.2364,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.0625,-2.4797000000000002,-25.437900000000003,-2.4172000000000002,-25.375400000000003,-22.958200000000005,8.6459,7.861,1.413958638008906,14.793525,9.0696,12.34933298802679,25.437900000000003,13.12181666666667,25.437900000000003,342.1255266,1314.72940995,399.7605839236412,7.733276760744299,0.06522323925570106,0.06522323925570106,7.797670029213711,0.0633299707862891,0.0633299707862891,10.009281075498304,0.26891892450169586,0.26891892450169586,50.30878275814088,-17.072382758140876,17.072382758140876,17.072382758140876,4.367463723171141,17.072382758140876,0.18630773333092823,1.7195281587531313,4
21.4091,106.9215,33.4044,41.3117,16.4731,17.6444,20.1669,52.7348,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.1713000000000022,-3.6937999999999995,-36.261700000000005,-2.5224999999999973,-35.0904,-32.5679,18.0948,17.6444,1.8876399895107112,26.7548,18.90565,17.388440312077062,36.261700000000005,18.551266666666667,36.261700000000005,2289.09308565,4417.10893155,200.23192713982434,16.6517484964098,-0.17864849640980296,0.17864849640980296,17.810299519681145,-0.16589951968114391,0.16589951968114391,20.12223411092868,0.04466588907131808,0.04466588907131808,48.757803653444164,3.9769963465558362,3.9769963465558362,3.9769963465558362,1.0915525629295253,3.9769963465558362,0.47811373126542595,1.3553338633314909,2
26.8977,53.7919,36.2464,6.1602,16.2587,15.1159,21.0038,,True,False,False,False,False,False,False,False,False,False,False,False,False,1,True,1.1428000000000011,-4.745099999999997,,-5.887899999999998,,,17.459466666666668,16.2587,3.12221428530031,17.459466666666668,16.2587,3.12221428530031,5.887899999999998,3.9252666666666656,5.887899999999998,1446.87838863,331.36886238,500.03243982227065,15.945150352226513,0.31354964777348826,0.31354964777348826,14.991353813108306,0.12454618689169372,0.12454618689169372,20.53504741110995,0.4687525888900481,0.4687525888900481,49.70818597735938,,,0.4687525888900481,0.3022828078517434,0.4687525888900481,0.7678823631631967,0.3372323301786631,3
17.9833,30.1194,35.4344,48.3623,10.9072,10.3113,14.3367,43.036,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.5959000000000003,-3.429500000000001,-32.1288,-4.025400000000001,-32.7247,-28.6993,11.851733333333334,10.9072,2.172571909818714,19.6478,12.62195,15.692715964846027,32.7247,16.933933333333332,32.7247,541.64620602,1456.6434586199998,597.0668084135779,10.851489319548163,0.05571068045183658,0.05571068045183658,10.2342530457714,0.07704695422859942,0.07704695422859942,14.247451224736505,0.08924877526349562,0.08924877526349562,49.82270639312309,-6.78670639312309,6.78670639312309,6.78670639312309,1.7521782007667555,6.78670639312309,0.36334856504618795,1.6655647626885641,4
18.5243,67.6262,18.4807,35.1027,13.309,13.2316,27.0815,57.4387,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.07739999999999903,-13.772499999999999,-44.1297,-13.849899999999998,-44.2071,-30.3572,17.874033333333333,13.309,7.97399394929124,27.7652,20.195249999999998,20.8261958067238,44.2071,24.398966666666666,44.2071,1252.7280166599999,2373.8622107399997,273.9219009907549,13.001534241870885,0.3074657581291138,0.3074657581291138,12.947947755319799,0.28365224468020145,0.28365224468020145,16.035849242138134,11.045650757861864,11.045650757861864,49.062509602551344,8.376190397448653,8.376190397448653,11.045650757861864,5.0032397895299585,11.045650757861864,0.16657672108051808,1.5921759640931943,4
13.0916,55.2408,37.3928,30.0299,9.4873,10.4214,11.8915,40.6875,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.9341000000000008,-2.4042000000000012,-31.200200000000002,-1.4701000000000004,-30.2661,-28.796,10.600066666666667,10.4214,1.2120172207247448,18.121925,11.15645,15.076230794725628,31.200200000000002,15.84511666666667,31.200200000000002,723.19045728,1658.87569992,236.99145613541873,9.672344994714996,-0.18504499471499614,0.18504499471499614,10.580253005576534,-0.1588530055765336,0.1588530055765336,12.040718016712159,-0.14921801671215817,0.14921801671215817,50.47055464369881,-9.783054643698812,9.783054643698812,9.783054643698812,2.569042665175625,9.783054643698812,0.2801871800965966,1.7216814871038884,4
14.7563,30.7739,25.3571,45.6422,9.1825,8.7127,11.9573,61.1466,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.46979999999999933,-2.774800000000001,-51.9641,-3.2446,-52.4339,-49.1893,9.950833333333334,9.1825,1.7534564075942503,22.749775,10.5699,25.637889357924273,52.4339,26.67941666666667,52.4339,454.10890057,1404.58849858,479.5068289989799,9.290128427263891,-0.10762842726389188,0.10762842726389188,8.828086815544879,-0.11538681554487873,0.11538681554487873,12.022448302769236,-0.06514830276923611,0.06514830276923611,49.817367641196505,11.329232358803495,11.329232358803495,11.329232358803495,2.9043489760953753,11.329232358803495,0.2561246461631794,2.3048085948944133,4
17.3457,64.932,40.8922,31.1934,12.3965,13.0648,15.3959,33.2196,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.6683000000000003,-2.9993999999999996,-20.8231,-2.3310999999999993,-20.1548,-17.823700000000002,13.619066666666667,13.0648,1.5746455929298289,18.519199999999998,14.23035,9.88424162830243,20.8231,10.800066666666666,20.8231,1126.2909924,2025.4498488000002,267.1363476966137,12.271018812377179,0.125481187622821,0.125481187622821,12.995623680914681,0.06917631908531874,0.06917631908531874,15.340049009443513,0.055850990556486124,0.055850990556486124,50.07271762239075,-16.853117622390748,16.853117622390748,16.853117622390748,4.2759065299138435,16.853117622390748,0.18954088635386235,1.1244054147018152,4
8.6911,18.8487,44.6416,43.601,5.6547,6.384,7.4265,34.5325,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,-0.7293000000000003,-1.7717999999999998,-28.8778,-1.0424999999999995,-28.1485,-27.105999999999998,6.4883999999999995,6.384,0.8905017293638456,13.499424999999999,6.9052500000000006,14.040888448474334,28.8778,14.61265,28.8778,163.81593657000002,821.8221687,461.09786823607556,5.718691825668728,-0.06399182566872774,0.06399182566872774,6.3185020831655505,0.06549791683444983,0.06549791683444983,7.692410857494941,-0.2659108574949407,0.2659108574949407,51.224535699707495,-16.692035699707496,16.692035699707496,16.692035699707496,4.271859074926404,16.692035699707496,0.189686405836628,2.1391858251845357,4
23.7163,15.6778,47.902,40.2774,12.5306,11.3406,16.9444,35.9469,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.1899999999999995,-4.413800000000002,-23.4163,-5.6038000000000014,-24.606299999999997,-19.002499999999998,13.605200000000002,12.5306,2.952408758962757,19.190625,14.7375,11.427993468197585,24.606299999999997,13.038783333333333,24.606299999999997,371.81940814,631.46102172,1512.7304132401146,12.73186169778708,-0.20126169778708025,0.20126169778708025,11.321512715290881,0.019087284709119245,0.019087284709119245,17.274290968736434,-0.3298909687364322,0.3298909687364322,50.07075069823932,-14.123850698239323,14.123850698239323,14.123850698239323,3.6685226623679887,14.123850698239323,0.21420052387467162,1.2822035331295707,4
12.9705,95.971,30.5851,47.6831,12.1861,13.7774,14.3621,57.4774,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.5913000000000004,-2.176,-45.29130000000001,-0.5846999999999998,-43.7,-43.115300000000005,13.441866666666668,13.7774,1.1261354107447885,24.45075,14.069749999999999,22.036957661241114,45.29130000000001,22.7431,45.29130000000001,1244.7918554999999,4576.1947901,135.15018754100848,12.062103042353375,0.1239969576466251,0.1239969576466251,13.927064282368802,-0.1496642823688017,0.1496642823688017,14.173319604873662,0.18878039512633826,0.18878039512633826,49.41023729267538,8.06716270732462,8.06716270732462,8.06716270732462,2.1324010856165962,8.06716270732462,0.3192439194941587,1.8523473298989483,2
10.0241,35.5307,34.6749,46.0995,7.1086,7.7959,8.8038,42.2024,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.6872999999999996,-1.6952000000000007,-35.093799999999995,-1.0079000000000011,-34.406499999999994,-33.398599999999995,7.902766666666667,7.7959,0.8526377444925447,16.477674999999998,8.29985,17.16394105236809,35.093799999999995,17.71488333333333,35.093799999999995,356.16328987,1637.9475046500002,282.12495612950033,7.29614995862274,-0.18754995862274004,0.18754995862274004,7.897279158650052,-0.10137915865005276,0.10137915865005276,9.302737776907517,-0.49893777690751584,0.49893777690751584,50.51601563819156,-8.313615638191564,8.313615638191564,8.313615638191564,2.275370633092968,8.313615638191564,0.3053089595102369,2.129777332191992,4
27.5543,78.7111,47.544,31.2291,18.1674,17.9768,23.2678,56.1777,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.19059999999999988,-5.1004000000000005,-38.0103,-5.291,-38.200900000000004,-32.9099,19.804,18.1674,3.0012522253219576,28.897425,20.7176,18.351199494015827,38.200900000000004,19.95051666666667,38.200900000000004,2168.82926273,2458.07681301,350.06875141260235,17.94887144125625,0.2185285587437491,0.2185285587437491,17.908313847898448,0.06848615210155273,0.06848615210155273,22.725294436064004,0.5425055639359968,0.5425055639359968,49.220626741955925,6.957073258044076,6.957073258044076,6.957073258044076,1.9466483832063437,6.957073258044076,0.339368621549568,1.321947778410091,3
23.6659,83.0057,25.2352,48.7404,16.4982,16.3492,20.4081,37.4559,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.1490000000000009,-3.9099000000000004,-20.9577,-4.058900000000001,-21.1067,-17.0478,17.751833333333334,16.4982,2.301600465618074,22.67785,18.45315,10.029662869209513,21.1067,11.205,21.1067,1964.4045956300001,4045.7310202800004,285.1117109895211,16.493065857582355,0.0051341424176456485,0.0051341424176456485,16.363535313172854,-0.014335313172853859,0.014335313172853859,20.43007554145893,-0.02197554145892866,0.02197554145892866,48.360635833306645,-10.904735833306646,10.904735833306646,10.904735833306646,2.7365452075890184,10.904735833306646,0.26762689715863053,0.9307183305655825,4
20.2038,105.4205,45.8627,19.0142,15.9943,17.8119,19.4455,50.8786,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.8176000000000005,-3.4511999999999983,-34.884299999999996,-1.6335999999999977,-33.0667,-31.4331,17.750566666666668,17.8119,1.726417299882427,26.032575,18.628700000000002,16.62388821132108,34.884299999999996,17.714416666666665,34.884299999999996,2129.8946979,2004.4864711,191.6496135334576,15.742754263352055,0.2515457366479463,0.2515457366479463,17.47447951849466,0.3374204815053403,0.3374204815053403,19.05584650660838,0.38965349339162003,0.38965349339162003,49.81367868606391,1.0649213139360896,1.0649213139360896,1.0649213139360896,0.5108852563702491,1.0649213139360896,0.661863629804953,1.3400244347612806,2
10.0402,19.6325,30.7168,12.1244,6.0946,6.2903,8.1025,68.7331,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.19570000000000043,-2.0078999999999994,-62.63849999999999,-1.812199999999999,-62.44279999999999,-60.630599999999994,6.829133333333334,6.2903,1.1071005479780651,22.305124999999997,7.1964,30.96518023009877,62.63849999999999,31.621283333333327,62.63849999999999,197.1142265,238.032283,511.40684507482746,6.018530870595593,0.07606912940440669,0.07606912940440669,6.137222867905191,0.15307713209480944,0.15307713209480944,7.938117307606028,0.1643826923939713,0.1643826923939713,51.297935820838966,17.435164179161028,17.435164179161028,17.435164179161028,4.457173283263554,17.435164179161028,0.18324505162166482,2.808254691128299,4
11.916,67.3207,42.1577,50.8565,10.1217,11.6624,12.2225,46.2937,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.5406999999999993,-2.1007999999999996,-36.172,-0.5601000000000003,-34.6313,-34.071200000000005,11.335533333333336,11.6624,1.0878747737370016,20.075075000000002,11.942450000000001,17.501638071596805,36.172,18.17935,36.172,802.1934612,3423.69517955,177.0034808010789,10.027226876134279,0.09447312386572193,0.09447312386572193,11.528929551511316,0.1334704484886835,0.1334704484886835,12.263297327303611,-0.0407973273036113,0.0407973273036113,50.154702916698355,-3.8610029166983537,3.8610029166983537,3.8610029166983537,1.0324359540890926,3.8610029166983537,0.49202042405719254,1.8018354592271961,4
29.9515,24.049,37.3554,42.2616,16.174,3.8193,21.58,44.283,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,12.3547,-5.405999999999999,-28.109,-17.7607,-40.4637,-22.703000000000003,13.857766666666665,16.174,9.104082532761515,21.464075,18.877,16.93162479964145,40.4637,21.13285,40.4637,720.3036235,1016.3492184,1245.43588280765,16.200275786602155,-0.026275786602155904,0.026275786602155904,13.867490818328514,-10.048190818328514,10.048190818328514,21.64169360921512,-0.06169360921512279,0.06169360921512279,48.99466508706245,-4.71166508706245,4.71166508706245,10.048190818328514,3.7119563253020607,10.048190818328514,0.2122260757448542,1.885181688387835,3
28.164,17.0954,24.7318,26.3672,14.91,12.0903,19.8602,43.4537,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,2.819700000000001,-4.950199999999999,-28.543699999999998,-7.7699,-31.3634,-23.5935,15.620166666666668,14.91,3.9333305255639694,22.57855,17.3851,14.282522669449305,31.3634,16.506733333333333,31.3634,481.4748456000001,450.75783088000003,1647.4597567417218,14.75142831164798,0.15857168835202096,0.15857168835202096,12.119658334244265,-0.02935833424426626,0.02935833424426626,19.73474432993372,0.12545567006628033,0.12545567006628033,49.14145832571272,-5.687758325712721,5.687758325712721,5.687758325712721,1.5002860045938222,5.687758325712721,0.3999542444995018,1.389078842937725,3
